118847,0
141659,0
57518,0
143778,0
55209,0
97582,0
129771,0
36494,0
73698,0
111299,0
20859,0
133268,0
99935,0
59807,0
111978,0
81053,0
19549,0
59208,0
73946,0
10922,0
31114,0
83531,0
100728,0
58609,0
33948,0
28030,0
51339,0
93486,0
83883,0
95854,0
2299,0
55721,0
49362,0
53303,0
125865,0
17157,0
46261,0
40680,0
97615,0
107685,0
45722,0
72679,0
141486,0
107241,0
6618,0
122125,0
135213,0
35424,0
38371,0
79454,0
16004,0
133809,0
113922,0
139459,0
24027,0
3474,0
45880,0
38025,0
682,0
63048,0
117211,0
140173,0
136893,0
746,0
62773,0
357,0
84014,0
134198,0
69048,0
113845,0
101731,0
6290,0
83187,0
114640,0
74355,0
7963,0
84022,0
8322,0
100772,0
122856,0
129162,0
139820,0
52579,0
44546,0
53306,0
4298,0
10069,0
21922,0
33693,0
113203,0
102702,0
26198,0
21779,0
47097,0
32332,0
52550,0
25902,0
139200,0
30198,0
2397,0
68592,0
58601,0
1738,0
36809,0
78275,0
113022,0
143455,0
19801,0
106509,0
94947,0
10465,0
50543,0
17605,0
618,0
62341,0
12235,0
41017,0
80478,0
100866,0
75528,0
41495,0
144872,0
115531,0
109692,0
134418,0
133398,0
41504,0
94555,0
46163,0
39230,0
52718,0
127529,0
68273,0
33467,0
119136,0
142989,0
3632,0
13815,0
101691,0
75877,0
26352,0
61510,0
79204,0
102760,0
24003,0
123191,0
23180,0
126211,0
80678,0
54661,0
64216,0
37066,0
99975,0
80790,0
22362,0
8096,0
82899,0
61313,0
14990,0
42247,0
142747,0
75721,0
15015,0
42306,0
123236,0
80913,0
49444,0
39514,0
45448,0
21688,0
58566,0
43194,0
6942,0
95663,0
52701,0
57367,0
124170,0
116983,0
143413,0
12706,0
30841,0
121326,0
96570,0
98186,0
142434,0
85155,0
31378,0
25042,0
96564,0
22908,0
9427,0
48979,0
63697,0
145509,0
100123,0
68842,0
45392,0
42430,0
62838,0
68642,0
89065,0
100795,0
105019,0
111145,0
142324,0
104664,0
46751,0
31855,0
38125,0
124577,0
64925,0
141338,0
42915,0
40348,0
91083,0
94992,0
19314,0
44899,0
20235,0
98500,0
102386,0
493,0
53118,0
33303,0
109445,0
104484,0
28159,0
59452,0
83200,0
128329,0
72165,0
21377,0
130448,0
28501,0
112310,0
46092,0
126972,0
42852,0
53369,0
46168,0
27839,0
15871,0
973,0
60967,0
141228,0
72542,0
39441,0
21210,0
41916,0
6902,0
80382,0
72407,0
132224,0
90600,0
122258,0
47721,0
3923,0
96210,0
54642,0
77456,0
122119,0
65065,0
140842,0
138045,0
7480,0
77175,0
53378,0
31909,0
67908,0
104405,0
10981,0
101091,0
117398,0
97298,0
84877,0
121861,0
64019,0
96601,0
725,0
93764,0
8434,0
128760,0
118794,0
117510,0
145117,0
109260,0
147208,0
44150,0
27889,0
60265,0
11448,0
65418,0
86332,0
103199,0
113038,0
126051,0
147164,0
85102,0
106339,0
60535,0
66926,0
79056,0
85842,0
147182,0
87588,0
104346,0
41911,0
72493,0
146557,0
139133,0
121363,0
114680,0
102943,0
142492,0
18461,0
63320,0
5676,0
13346,0
86219,0
105612,0
15226,0
69079,0
58798,0
16498,0
7955,0
16711,0
26044,0
84385,0
131105,0
146928,0
128433,0
59074,0
129872,0
78828,0
22388,0
6237,0
132895,0
4082,0
22439,0
78051,0
19079,0
70909,0
75861,0
49389,0
108129,0
123078,0
144892,0
18934,0
92989,0
47899,0
52525,0
117881,0
27722,0
114359,0
76330,0
140318,0
60431,0
45186,0
81864,0
100568,0
132718,0
109168,0
28856,0
41515,0
110810,0
39203,0
10032,0
24077,0
4841,0
22972,0
89166,0
116488,0
143760,0
21630,0
89011,0
99138,0
101567,0
54703,0
140303,0
117107,0
86539,0
